"subjectivity","sentiment"
0.54,0.395
0,0
0.610876623376623,0.341179653679654
0.78,0.91
0.501221001221001,0.179700854700855
0.1,0
0.383333333333333,-0.154166666666667
0.0833333333333333,0
0.605910409035409,0.302201617826618
0.622567287784679,0.228105590062112
0.597222222222222,-0.213888888888889
0.3625,0
0.75,0.8
0,0
0.615934065934066,0.18198717948718
0.505555555555556,0.277777777777778
0.429442239858906,0.0977513227513228
0.635208333333333,0.2475
0.75,0.7
0.661,0.2895
0.791666666666667,0.770833333333333
0.15,0.1
0.5125,-0.5
0.597037037037037,0.306666666666667
0.569196428571428,0.302371651785714
0.501515151515152,0.237121212121212
0.2,0.25
0.376666666666667,0.295
0.581089743589743,0.122275641025641
0.55,0.52
0.625,0.341666666666667
0.763888888888889,0.152777777777778
0.666388888888889,0.182222222222222
0.544940476190476,0.0225446428571429
0.547767174346122,0.137045337703232
0.75,0.362666666666667
0.866666666666667,0.766666666666667
0.455357142857143,0.206428571428571
0.4375,0.45625
0.588541666666667,0.0225
0.575291005291005,0.39
0.65,0.281212121212121
0.517199467199467,0.244262404262404
0.555555555555556,0.255
0.75,0.8
0.35625,0.3
0.541666666666667,0.150641025641026
1,0.6
0,0
1,0.25
0.405909090909091,-0.167727272727273
0.533712121212121,0.0232386363636364
0.424489795918367,0.238775510204082
0.490555555555556,0.0338888888888889
0.735714285714286,0.397619047619048
0.425641025641026,0.171394230769231
0.366666666666667,0.216666666666667
0.7,-0.525
0.413461538461538,0.4
0.661111111111111,0.180648148148148
0.787626262626263,0.316919191919192
0,0
0.57,-0.12
0.585714285714286,0.0285714285714286
0.355357142857143,0.220089285714286
0.557619047619048,0.258761904761905
0.4,0.4
0.489444444444444,0.120138888888889
0.553333333333333,0.573333333333333
0.656410256410257,0.341025641025641
0.548484848484849,0.0287878787878788
0.366666666666667,-0.05
0.486904761904762,0.0696428571428571
0.507838203463203,0.207405303030303
0.783333333333333,0.341666666666667
0.485127127774187,0.180129551820728
0.34125,0.018125
0.524473684210526,0.343508771929825
0.4,-0.25
0.555555555555556,0.308333333333333
0.514814814814815,0.107407407407407
0.866666666666667,-0.91
0.78,0.91
0.6,-0.6
0.383787878787879,0.13780303030303
0.324319727891157,-0.0392857142857143
0.414285714285714,0.0547619047619048
0.578604797979798,0.213527462121212
0.371875,0.32421875
0.8,-0.175
0.593654545454545,0.338936363636364
0.539039408866995,0.168877257799672
0.514583333333333,0.205208333333333
0.455,0.175
0.633333333333333,5.55111512312578e-17
0.796296296296296,0.5
0.485808080808081,0.145883838383838
0.530555555555556,0.165079365079365
0.565238095238095,-0.0730952380952381
0,0
0.55050505050505,0.209769570707071
0.459292328042328,0.206679894179894
0.533267195767196,0.296957671957672
0.2,0.166666666666667
0.9,0.6
0.498809523809524,0.0677083333333333
0.225,0.075
0.566280451574569,0.12346256684492
0.55,0.6875
0.414285714285714,0.109077380952381
0.546666666666667,0.386666666666667
0.528787878787879,0.385606060606061
0.414021164021164,0.0681216931216931
0.560578403078403,0.153641774891775
0.56578431372549,0.36078431372549
0.59,-0.16
0.519642857142857,0.0192956349206349
0.533333333333333,0
0.565,-0.186666666666667
0.628888888888889,0.107222222222222
0.461904761904762,0.0770089285714286
0.471804692891649,0.125335576259489
0.445833333333333,0.228125
0.415,0.055
0.4,-0.1
0.53225677830941,0.112878787878788
0.404166666666667,0.112833333333333
0.8125,0.55
0.3,-0.2
0.534722222222222,0.23375
0.536776556776557,0.151190476190476
0.85,0.5
0.589393939393939,-0.0848484848484848
0.546031746031746,-0.0912698412698413
0.491557856557857,0.264367029367029
0.288888888888889,-0.166666666666667
0.441792929292929,-0.0539141414141414
0.507556080283353,0.0455135773317592
0.579310344827586,0.119070010449321
0.414444444444444,0.00222222222222221
0.916666666666667,0.716666666666667
0.519523809523809,0.285238095238095
0.4,-0.3
0.521739130434783,0.209782608695652
0.532142857142857,0.239285714285714
0.522222222222222,0.388888888888889
0.525,0.05
0.655,0.335
0.33125,0.00624999999999998
0.476851851851852,0.0856481481481482
0.478585352269563,0.126127819548872
0,0
0.561397447868036,0.16495409274821
0.741166666666667,0.202166666666667
0.480694444444444,0.199166666666667
0.326666666666667,0.0325
0.566349206349206,0.135380952380952
1,0.293333333333333
0.827083333333333,0.0291666666666667
0.49359410430839,0.156746031746032
0.45,0.28
0.568333333333333,0.328333333333333
0.655959595959596,0.359116161616162
0.456461038961039,-0.115795454545455
0.676289682539683,0.414583333333333
0.51218487394958,0.206862745098039
0.62,-0.065
0.502916666666667,-0.0688020833333333
0.71,0.37125
0.306437389770723,0.103549382716049
0.497083333333333,0.23125
0.833333333333333,0.166666666666667
0.575,-0.275
0.804444444444445,0.581111111111111
0.454545454545455,0.136363636363636
0.630277777777778,-0.0739705882352941
0.7,0.3
0.3375,0.0104166666666667
0.45219298245614,0.0508771929824561
0.730555555555556,0.194537037037037
0.5625,0.125
0.398847402597403,0.0729816017316017
0.5625,0.333333333333333
0.583333333333333,0.1
0.811,-0.254
0.5195,0.251
0.484079713936857,0.153138060352346
0,0
0.4,-0.125
0.579166666666667,0.209375
0.592028985507246,0.341576086956522
0.738888888888889,0.472222222222222
0.49303190636524,0.140736732403399
0.605,0.4975
0.576441102756892,0.17468671679198
0.568080808080808,0.293035353535354
0.508099647266314,0.19226741622575
0.623322751322751,0.33973544973545
0.551041666666667,0.263541666666667
0.5875,0.0625
0.383333333333333,0.458333333333333
0.793809523809524,0.603809523809524
0.580925925925926,0.182268518518519
0.75,0.8
0.519538461538462,0.0723461538461538
0.598809523809524,0.170833333333333
0.3,0.021875
0.612121212121212,0.0762121212121212
0.310714285714286,-0.0714285714285714
0.5375,0.41
0.37463768115942,0.191938405797101
0.2,0.2
0.916666666666667,0.516666666666667
0.471428571428571,0.336607142857143
0.791666666666667,0.616666666666667
0.664583333333333,0.452083333333333
0.875,0.8
0.475324675324675,0.0619047619047619
0.582142857142857,0.0502848029163819
0.8,0.5625
0.54,0.02
0.606060606060606,0.162121212121212
0.488258460177815,0.112286063398967
0.604761904761905,0.303472222222222
0.609233954451346,0.320828157349897
0.62,0.186666666666667
0.71875,0.08125
0.411111111111111,0.316666666666667
0.471296296296296,0.148346560846561
0.75,0.8
0.496296296296296,0.312962962962963
0.426666666666667,-0.00666666666666666
0.591666666666667,0.0881944444444445
0.733333333333333,0.326666666666667
0,0
0.64505291005291,0.376944444444444
0.638888888888889,-0.0166666666666667
0.691666666666667,0.125
0.57349012775842,0.198156213704994
0.583333333333333,0.133333333333333
0.433333333333333,0.101666666666667
0.586860670194004,0.0402248677248677
0.433217592592593,0.176388888888889
0.5,0.525
0.50978835978836,0.334060846560847
0.348914141414141,0.0318259518259518
0.75,0.8
0.7875,0.2
0.51304347826087,0.23463768115942
0.536862193362193,0.162308261183261
0.608055555555556,-0.00138888888888892
0.499368686868687,-0.150883838383838
0.672619047619048,0.558333333333333
0.5,0.5
0.75,0.8
0.646996927803379,0.191571940604199
0.766666666666667,0.5
0.530208333333333,0.344791666666667
0.75,1
0,0.0813802083333333
0.596039186507937,0.164459325396825
0.62202380952381,0.234880952380952
0.455813953488372,0.123352713178295
0.4475,0.075
0.46262987012987,0.138755411255411
0.489,0.20025
0.541666666666667,0.112037037037037
0.491174055829228,0.0535714285714286
0.541666666666667,0.366666666666667
0.498944444444445,0.209194444444444
0.35,-0.0597222222222222
0.425,0.155555555555556
0.374933862433863,0.138359788359788
0.4046875,0.1765625
0,0
0.67,0.3625
0.642814814814815,0.162925925925926
0.69047619047619,0.504761904761905
0.514445970695971,-0.00604395604395604
0.675,0.125
1,1
0.58125,0.3846875
0.544444444444444,0.196701388888889
0.583,0.32075
0.479544513457557,0.10463768115942
0.57472784992785,0.164963347763348
0.273484848484848,0.121590909090909
0.583333333333333,0.30625
0.35,0.325
0.524891774891775,0.283429070929071
0.75,-0.75
0.599525474525475,0.24461038961039
0.570562770562771,0.216666666666667
0.551709401709402,0.233333333333333
0.490376984126984,0.190277777777778
0.71875,0.45
0.225,-0.0783333333333333
0.494592592592593,0.101518518518519
0.516666666666667,0.195833333333333
0.48578811369509,0.134948320413437
0.52476404976405,0.216468253968254
0.646753246753247,0.195270562770563
0.451598803772717,0.116654589371981
0.483779761904762,0.138988095238095
0.474474436239142,0.114668038932745
0.541145833333333,0.18421875
0.613636363636364,0.0178503787878788
0.233333333333333,0.0666666666666667
0,0
0.597464387464388,0.305216524216524
0.722222222222222,0.102777777777778
0.723076923076923,0.492307692307692
0.75,0.2
0.471062271062271,0.244871794871795
0.5825,0.0110416666666666
0.6,0.5
0.3578125,0.16640625
0.433333333333333,0.333333333333333
0.56,0.333333333333333
1,0.78
0.5,0.304166666666667
0.525,0.218229166666667
0.723333333333333,0.273333333333333
0.5,0.190909090909091
0.541123949579832,0.147517507002801
0.51547619047619,-0.118452380952381
0.39280303030303,0.242424242424242
0,0
0.551691729323308,0.156578947368421
0.548571428571429,0.0685025062656642
0.675,0.65
0.47832837995338,0.108880681818182
0.582575757575758,0.234090909090909
0.75,1
0.735660173160173,0.422050865800866
0.616851851851852,0.336481481481481
0.555454545454545,0.352469696969697
0.554575892857143,0.199698660714286
0.362835497835498,0.118041125541126
0.408658008658009,0.184469696969697
0.603846153846154,-0.0596955128205128
0.555555555555555,-0.566666666666667
0.861111111111111,0.677777777777778
0.355,0.18
0.683333333333333,0.288194444444444
0.552777777777778,0.377777777777778
0.683333333333333,0.506666666666667
0.573333333333333,0.4
0.533333333333333,0.170833333333333
1,0
0.680952380952381,0.268452380952381
0.433333333333333,-0.4
0.434722222222222,-0.0944444444444445
0.56547619047619,0.355357142857143
0.422222222222222,0.355555555555556
0.585565476190476,0.255376984126984
0.55249433106576,-0.0408163265306122
0.726068376068376,0.196153846153846
0.566666666666667,0.4
0.494117647058824,0.0671568627450981
0.578681318681319,0.281339285714286
0.533928571428571,0.321428571428571
0.7,-0.3
0.562626262626263,0.354545454545455
0.429544890873016,0.0617633928571429
0.509375,0.078125
0.777777777777778,0.394444444444444
0.353571428571429,0.0303571428571429
0.522060657596372,0.215337301587302
0.549206349206349,0.318477182539683
0.448347005558544,0.162372002997003
0.7,0.74609375
0.539285714285714,0.0374255952380952
0.562820512820513,0.0833333333333333
0.468650793650794,0.075
0.5,0.5
0.483506944444444,0.236805555555556
0.536666666666667,0.546666666666667
0.733333333333333,0.45
0,0
0,0
0.431018518518519,-0.111574074074074
0.336666666666667,0.0816666666666667
0.365277777777778,0.148611111111111
0.488555555555556,-0.0387407407407407
0.342857142857143,-0.17202380952381
0.487332414560137,0.0942996085322818
0.490698025026383,0.0880220111563395
0.608333333333333,0.457222222222222
0.482126984126984,0.101833333333333
0.49,0.29
0.631172839506173,0.318827160493827
0.567857142857143,0.492857142857143
0.611111111111111,-0.0111111111111111
0.528665674603175,0.209503968253968
0.738888888888889,0.386111111111111
0.463558201058201,0.14457671957672
0.62538961038961,0.381948051948052
0.521969696969697,0.0632575757575758
0.479947418173225,0.136670506912442
0.2,0.2
0.512532002048131,0.135112647209421
0.413095238095238,0.151785714285714
0.560930735930736,0.402933351370851
0.61875,-0.14375
0.44,0.165
0.509090909090909,0.439393939393939
0.495833333333333,0.358333333333333
0.611935140882509,0.216541068580542
0.763703703703704,0.662962962962963
0.552222222222222,0.326666666666667
0.414285714285714,0.458333333333333
0.507208994708995,0.0769510582010582
0.495444193487672,0.255875211744777
0.49320987654321,0.0722222222222222
0.601122448979592,0.283520408163265
0.469375,0.359375
0.542077922077922,0.185194805194805
0.397222222222222,-0.0611111111111111
0.585416666666667,0.35
0.541666666666667,-0.0088235294117647
0.477959183673469,0.300816326530612
0.6,-0.3
0.675,0.5
0.7375,0.73125
0.216666666666667,0.125
0.516666666666667,0.1875
0.2125,0.0158333333333333
0.703571428571429,-0.219285714285714
0.331818181818182,0.117045454545455
0.521785627705628,0.25806025974026
0.871111111111111,0.447777777777778
0.5,-0.325
0.75,0.9
0.25,0.25
0.58125,0.36875
0.452406554019457,0.175883256528418
0.580729166666667,0.226041666666667
0.502202380952381,0.228799603174603
0.570111832611833,0.247564333814334
0.564646464646465,0.407449494949495
0.528418803418803,0.152393162393162
0.474166666666667,0.13125
0.371428571428571,0.321428571428571
0.616666666666667,0.4
0.418174603174603,0.157170634920635
0.750571428571429,0.386857142857143
0.640643274853801,0.0245614035087719
0.488888888888889,0.147222222222222
0.507580952380952,0.0441333333333333
0.244047619047619,-0.113095238095238
0.825,0.1
0.45172847985348,0.0768396187146187
0.6,0.7
0.573214285714286,0.307738095238095
0.479385964912281,0.2453125
0.750416666666667,0.486875
0.513705738705739,0.211416361416361
0.9,0.293333333333333
0.50596278948738,0.170920830080666
0.339583333333333,0.0158333333333333
0.531105442176871,0.324278273809524
0.582467532467532,0.375757575757576
0.271428571428571,0.117857142857143
0.559139384920635,0.0839967757936508
0.534722222222222,0.129861111111111
0.8,0.741666666666667
0.48,0.37
0.85,0.733333333333333
0.9,0.625
0.495238095238095,0.126190476190476
0.3503367003367,0.0555022446689113
0.431691919191919,-0.0118492618492618
0.391794871794872,0.160833333333333
0.516666666666667,0.0770833333333333
0.575,0.30625
0.533333333333333,0.248611111111111
0.443326118326118,0.0882575757575758
0.676136363636364,0.125757575757576
0.561666666666667,-0.243333333333333
0.435760971055089,0.202100840336134
0.617089947089947,0.267248677248677
0.478333333333333,0.381666666666667
0.4,-0.4
0.394642857142857,0.128571428571429
0.55,0.3
0.8,0.8125
0.6,-0.35
0.578125,0.233854166666667
0,0
0,0
0.41751443001443,0.152858946608947
0.6,0.625
0.357142857142857,0
0.393333333333333,0.4375
0.7,0.504166666666667
0.522309101155255,0.168875915750916
0.488095238095238,0.180357142857143
0.360555555555556,0.207222222222222
0.512945826103721,0.0948621553884712
0.663888888888889,0.328703703703704
0.442108843537415,0.165374149659864
0.66,0.42
0.603174603174603,0.0851190476190476
0.63125,0.134722222222222
0.38124358974359,-0.049
0.495604395604396,0.170876068376068
0.85,-0.109375
0.60625,0.15625
0.589734848484849,0.228712121212121
0.45,-0.0833333333333333
0,0
0.32,0.0075
0.561255411255411,0.387878787878788
0.447916666666667,0.218055555555556
0.54,0.466666666666667
0.379230769230769,0.0687179487179487
0.727380952380952,0.479761904761905
0.285606060606061,0.0621212121212121
0.443522588522589,0.0289603174603175
0.55,0.25
0.766666666666667,0.466666666666667
1,1
0.502018633540373,0.249730848861284
0.454166666666667,0.0708333333333333
0.612878787878788,0.109924242424242
1,1
0.556666666666667,0.126666666666667
0.765,0.855
0.609166666666667,-0.03625
0.6,0.625
0.636111111111111,0.275868055555556
0.5,0.438
0.8,0.6
0.503693528693529,0.278800366300366
0.620833333333333,0.458333333333333
0.407301587301587,0.0780555555555556
0.569333333333333,0.311166666666667
0.503934863322618,0.237124729012484
0.5,0.5
0.54047619047619,0.0767857142857143
0.519928229665072,0.287727272727273
1,-0.4
0.556909090909091,0.469272727272727
0.473015873015873,0.170674603174603
0.603333333333333,0.551666666666667
0.30966810966811,0.0952741702741703
0.2,0.433333333333333
0.4625,0.03125
0.632815734989648,0.198315452663279
0.658333333333333,0.28125
0.501333333333333,-0.0721666666666667
0.538380230880231,0.157002164502165
0.660119047619048,0.129166666666667
0.451912504839334,0.13869918699187
0.707070707070707,0.434343434343434
0.432371794871795,0.00467948717948718
0.525480769230769,0.2
0.510030864197531,0.123148148148148
0.595779220779221,0.325
0.614646464646465,0.433964646464646
0.526465201465202,0.142857142857143
0.431292517006803,0.284013605442177
0.55,0.1890625
0.61125,0.281640625
0.555843323343323,0.192868381618382
0.58,0.32
0,0
0.8625,0.675
0,0
0.483333333333333,-0.0333333333333333
0.42,0.43
0.602272727272727,-0.181818181818182
0.500297619047619,0.0590909090909091
0.525,0.202777777777778
0.467110016420361,0.263577399611882
0,0
0.651666666666667,0.441666666666667
0.46326702398131,0.0940500240500241
0.369209956709957,0.0822510822510822
1,0.89
0,0
0.461631701631702,0.145361305361305
0.486764705882353,0.150735294117647
0.523571428571429,0.191071428571429
0.833333333333333,-0.35
0.5475,0.4825
1,0.2375
0.561643748408454,0.127837195484254
0.725,0.70625
0.0833333333333333,-0.183333333333333
0.518787878787879,0.388409090909091
0.539141414141414,0.13141835016835
0.511204481792717,0.229425770308123
0.565151515151515,0.268181818181818
0.477777777777778,0.178888888888889
0.68125,0.449305555555556
0.602083333333333,0.24375
0.402121212121212,0.128636363636364
0.6,0.7
0.463846153846154,0.184615384615385
0.494444444444444,-0.0166666666666667
0.484632034632035,0.227056277056277
0.574418791085458,0.291523168189835
0.458547008547008,0.087962962962963
0.375,0.00499999999999998
0.668922305764411,0.177850877192982
0.698333333333333,0.3
0.34537037037037,0.0444444444444445
0.455357142857143,0.219642857142857
0.511111111111111,0.494444444444444
0.44375,-0.103125
0.513888888888889,0.15825
0.365476190476191,0.321428571428571
0.5,0.416666666666667
0,0
0.520673400673401,0.234646464646465
0.328636363636364,0.149090909090909
0.629322863897332,0.232556990881459
0.425,0.1375
0.8,0.6
0.548243727598566,0.110268817204301
0.507738095238095,0.186904761904762
0.678571428571429,0.301785714285714
0.326388888888889,-0.15
0.65,0.5
0.530687830687831,0.291269841269841
0.51875,0.181666666666667
0.741666666666667,0.508333333333333
0.466652661064426,0.242563025210084
0.421666666666667,0.177222222222222
0.531778846153846,0.0397596153846154
0.58416149068323,0.146273291925466
0.555555555555556,0.190740740740741
0.375919913419913,0.157061688311688
0.75,0.8
0.6,0.7
0.39040404040404,0.191287878787879
0,0
0.484615384615385,0.137820512820513
0.452291666666667,0.1521875
0.475,0.2
0.279166666666667,0.025
0.484280177187154,0.0459883720930232
0.510943722943723,0.192597402597403
0.361111111111111,-0.25
0.375613275613276,0.00653450085268267
0.666666666666667,0.335
0.44020202020202,0.101287878787879
0.65,0.7
0.632539682539683,0.178531746031746
0.561728395061728,0.246296296296296
0.853571428571429,-0.310714285714286
0.448145743145743,-0.0383092833092833
0.5,0.5
0.504832702020202,0.143817866161616
0.506122448979592,0.189625850340136
0.52078431372549,0.10328431372549
0.489722222222222,0.25
0.69375,0.49375
0.514480013164224,0.183089826839827
0.495446950710109,0.0662802840434419
0.85,-0.58
0.69,0.16
0.429166666666667,-0.0229166666666667
0.62,0.49
0.5,0.61875
0.714814814814815,0.359259259259259
0.8,0.225
0,0
0.49,0.0566666666666667
0.822916666666667,-0.0270833333333333
0.5,0.5
0.71875,0.46875
0.636764705882353,0.20656862745098
0.489177978883861,0.00171568627450979
0.557142857142857,0.45
0.2375,-0.1953125
0.531060606060606,0.00530303030303031
1,0
0.399564200680272,0.132227891156463
0.403253968253968,0.105972222222222
0.571047008547009,0.356645299145299
0.497698412698413,0.0672222222222222
0.44,0.18
0.413333333333333,0.095
0.536438492063492,0.144342757936508
0.403838808250573,0.0248281130634072
0.472408963585434,0.0937675070028011
0.442227695675971,0.0823705030601583
